Date,Open,High,Low,Close,Volume,Ticker,Open_Normalized,High_Normalized,Low_Normalized,Close_Normalized,Volume_Normalized
2020-02-14,78.70437073623225,79.00490364230242,78.24631193166864,78.7552719116211,80113600,AAPL,0.11580665926878375,0.11575702989135611,0.1300257742389644,0.11948303470393468,0.14104235989657685
2020-02-18,76.43102645153198,77.49499569716498,76.24925554684746,77.31322479248047,152531200,AAPL,0.1045686660336353,0.1083589496658186,0.12030686920859335,0.11241480330248688,0.32061596631383077
2020-02-19,77.5555685480905,78.66316078652402,77.5555685480905,78.43291473388672,93984000,AAPL,0.11012769928645849,0.11408259598186188,0.1266641919639831,0.1179029926263207,0.17543673019398906
2020-02-20,78.19300168361448,78.68256868592816,77.12176183559734,77.6282958984375,100566000,AAPL,0.11327877029364758,0.11417768866434186,0.12455302160730036,0.11395913251008,0.19175808684538823
2020-02-21,77.22112369135226,77.66464882542346,75.25315194781216,75.87117004394531,129554000,AAPL,0.10847441295281807,0.10919019733055974,0.1154592162564701,0.10534653450536363,0.26363950383274154
2020-02-24,72.04429714392029,73.7214326099496,70.09813688315359,72.26726531982422,222195200,AAPL,0.08288341817428291,0.08986966192794577,0.09037174139880105,0.08768190191413505,0.49336148283815046
2020-02-25,72.93860713253768,73.3215345796045,69.34681232251152,69.81941223144531,230673600,AAPL,0.08730432778742275,0.08791028571560439,0.08671533384447988,0.07568368643576578,0.5143853342865282
2020-02-26,69.44374515923005,72.1945458948115,69.43647462004233,70.92699432373047,198054800,AAPL,0.07002791458501728,0.08238839099995487,0.08715168574777621,0.0811125288227168,0.4335006383976405
2020-02-27,68.12774407264509,69.31531263503878,66.154920085896,66.29064178466797,320605600,AAPL,0.06352242775311862,0.06828104179867917,0.07118162245273935,0.058387326456019295,0.7373893218850744
2020-02-28,62.34984454807426,67.4757824380709,62.134139530313654,66.2518539428711,426510000,AAPL,0.03496010386426013,0.05926791486051436,0.05161403053861996,0.05819720684221191,1.0
2020-03-02,68.41372189685545,73.05736355673497,67.30855537364073,72.41995239257812,341397200,AAPL,0.06493612337129123,0.08661592970751464,0.07679592152135567,0.08843030156620568,0.7889461615923414
2020-03-03,73.59784230488941,73.67781826113942,69.26684065673096,70.11995697021484,319475600,AAPL,0.0905631744377608,0.08965596515754237,0.08632614251730991,0.0771568142773697,0.734587265820644
2020-03-04,71.84555625982283,73.53238817702517,71.04334126232827,73.37242889404297,219178400,AAPL,0.08190096746232262,0.08894340288979036,0.09497168743202844,0.09309888987197962,0.4858807370548109
2020-03-05,71.6225955049724,72.59931106799904,70.62649429588396,70.99246215820312,187572800,AAPL,0.08079878884750574,0.08437161470136567,0.0929430536338729,0.08143342111344876,0.407508468780508
2020-03-06,68.34586817457833,70.48349603940056,68.15925268654892,70.04966735839844,226176800,AAPL,0.06460069697896609,0.07400477785255055,0.08093593802594068,0.07681228791977579,0.5032346389674746
2020-03-09,63.92278272470353,67.39824232728182,63.74101177856693,64.5093002319336,286744800,AAPL,0.042735727075944974,0.05888799238764969,0.059434059504958225,0.04965603457753731,0.6534248440209455
2020-03-10,67.16799957236155,69.42195621190889,65.2848479487525,69.15535736083984,285290000,AAPL,0.0587780508128351,0.06880356222104278,0.06694731613332772,0.07242880424336207,0.6498173828151637
2020-03-11,67.22858865883606,68.15682896396041,65.88832388635639,66.75355529785156,255598800,AAPL,0.05907756538636749,0.0626048314269052,0.0698842013260868,0.060656309061794866,0.5761922438592196
2020-03-12,62.02992228152743,65.43751995097615,60.105573880896614,60.16131591796875,418474000,AAPL,0.0333786081394713,0.049281061391207026,0.041741782041078146,0.02834427655448213,0.9800731658993247
2020-03-13,64.19908857949629,67.84177863809451,61.305290355380734,67.36917114257812,370732000,AAPL,0.04410161052258815,0.06106118262808691,0.04758034051519294,0.06367376611099185,0.8616875370249554
2020-03-16,58.63929618574619,62.7909413516552,58.166692548418034,58.70231246948242,322423600,AAPL,0.01661747196500435,0.03631364780548352,0.03230599260681738,0.021192933264425562,0.7418974085444855
2020-03-17,59.98682469346223,62.43467081545571,57.77891381431024,61.2834587097168,324056000,AAPL,0.023278810661390703,0.03456803277160858,0.030418822711046734,0.03384448858796174,0.7459452636945529
2020-03-18,58.11095405301318,60.590308438852105,57.46869456467798,59.78324508666992,300233600,AAPL,0.014005678690462875,0.02553122965323401,0.028909104984153944,0.026491152557153674,0.6868729624650951
2020-03-19,59.95773528488038,61.278603044823406,58.79924908019055,59.325172424316406,271857200,AAPL,0.02313501080711544,0.028903659562076522,0.03538440186224184,0.024245897507428615,0.6165081273264194
2020-03-20,59.90683644166283,61.033818180361195,55.258350649014375,55.55887985229492,401693200,AAPL,0.022883398739552585,0.027704289712331187,0.018152211606445645,0.005785316662839823,0.9384618894338432
2020-03-23,55.2777320588293,55.37952329901596,51.528404737001146,54.378570556640625,336752800,AAPL,0.0,0.0,0.0,0.0,0.7774294631979691
2020-03-24,57.28449598735918,60.03044895212406,56.78523248433621,59.834136962890625,287531200,AAPL,0.00992018657496574,0.022788091959852763,0.0255829580104438,0.026740600410006143,0.6553748766661384
2020-03-25,60.77206450877943,62.5897733176163,59.208835672807325,59.5045166015625,303602000,AAPL,0.027160545509866296,0.03532798688527555,0.03737770221450615,0.025124957649397595,0.69522556923273
2020-03-26,59.74688846689872,62.69399806571646,59.70810978448486,62.635833740234375,252087200,AAPL,0.022092715924603656,0.035838655797519214,0.039807477213548714,0.04047318991842508,0.5674845446770481
2020-03-27,61.256800443757655,62.012966292537286,59.87534218227991,60.042572021484375,204216800,AAPL,0.0295567769978905,0.03250181151482956,0.040621332948681976,0.027762250262330646,0.4487805228834992
2020-03-30,60.76964956297266,61.92813582111078,60.44488273934441,61.75605773925781,167976400,AAPL,0.02714860752721121,0.03208616853791524,0.043393067701454235,0.036160945003676004,0.3589153612928935
2020-03-31,61.94752788300978,63.61739280424554,61.07502603187046,61.63003158569336,197002000,AAPL,0.03297130173217211,0.04036300337610993,0.04645973264999265,0.035543224539341334,0.43089001483601896
2020-04-01,59.74203967177421,60.28008186649483,57.95583869541803,58.38724136352539,176218400,AAPL,0.022068746512150572,0.024011215749218384,0.031279848033148594,0.01964860405683244,0.3793530126938099
2020-04-02,58.24909696369412,59.41485388495063,57.415373743181505,59.361534118652344,165934000,AAPL,0.014688570897404107,0.01977186722372848,0.028649613061840495,0.024424125296454213,0.35385083093360786
2020-04-03,58.84530096187596,59.54814697291925,57.91705710849798,58.508419036865234,129880000,AAPL,0.01763583081902187,0.02042496197793331,0.031091112971350754,0.020242559569441154,0.2644478846088516
2020-04-06,60.80843142300017,63.76765998471095,60.44004501427147,63.612552642822266,201820400,AAPL,0.02734032080336074,0.04109926591445112,0.0433695243549046,0.045260602982828635,0.44283818027040084
2020-04-07,65.63140455674476,65.84953553567023,62.7715455925078,62.87575912475586,202887200,AAPL,0.05118208547362951,0.05129980985832705,0.05471604059268381,0.04164919042102294,0.4454835195708738
2020-04-08,63.67799451502323,64.80012832217328,63.31203404517182,64.48506164550781,168895200,AAPL,0.041525647167263646,0.046158040269187295,0.057346389931530406,0.04953722851674541,0.36119370563979497
2020-04-09,65.12246020269797,65.45449387759112,64.15301536095346,64.95037841796875,161834800,AAPL,0.04866618269271883,0.049364228362573925,0.06143912241646232,0.05181799076027649,0.3436860625979325
2020-04-13,65.02793193786948,66.33426233514128,64.42687350884506,66.2251968383789,131022800,AAPL,0.04819889403440947,0.05367482070683838,0.06277188465161077,0.05806654635231362,0.2672816807773747
2020-04-14,67.8611424089209,69.86062249775517,67.38853506577631,69.56978607177734,194994800,AAPL,0.06220451576170777,0.07095289085089773,0.07718515190970726,0.0744601373318784,0.4259127697629882
2020-04-15,68.44281379449058,69.39529170786052,68.01383705547038,68.93480682373047,131154400,AAPL,0.06507993552989011,0.06867291442840129,0.08022825610011941,0.07134777005847937,0.26760800872257734
2020-04-16,69.64975849579653,69.84849644250897,68.43068203167357,69.48252868652344,157125200,AAPL,0.0710463157564834,0.07089347694436149,0.08225688021253724,0.0740324429921626,0.3320076880483382
2020-04-17,68.99780003465911,69.54553862943841,67.1001079878715,68.53973388671875,215250000,AAPL,0.06782344061822593,0.0694090777044824,0.07578148829777809,0.06941130979848964,0.476139500733122
2020-04-20,67.36430914394938,68.26831182918983,67.09771030256397,67.11709594726562,130015200,AAPL,0.059748482635391065,0.06315106286001748,0.07576981968592833,0.06243821299529634,0.2647831394583303
2020-04-21,66.95954292864836,67.19463355650954,64.3299227872178,65.04246520996094,180991600,AAPL,0.05774757145797599,0.057890372615101715,0.06230006279255712,0.05226935656252968,0.3911890958856146
2020-04-22,66.31243969742793,67.35217124293807,65.97071693829112,66.91592407226562,116862400,AAPL,0.054548697541763724,0.058662258375751675,0.07028517660800793,0.06145216382596652,0.232168198746613
2020-04-23,66.86019112654976,68.28527633787508,66.61782989731152,66.65660858154297,124814400,AAPL,0.057256438246258756,0.06323418368645228,0.07343442639406489,0.06018112221430266,0.2518867384141801
2020-04-24,67.18254138642631,68.59065965571317,67.13406617796697,68.58096313476562,126161200,AAPL,0.05884993645250097,0.06473046714676706,0.07594674974309817,0.0696133960284297,0.25522639249168
2020-04-27,68.29739158061335,68.9614663795542,67.84902922262711,68.62943267822266,117087600,AAPL,0.06436105899772943,0.06654730498776201,0.07942619978972215,0.06985097075433805,0.2327266262029933
2020-04-28,69.09232309926307,69.27409398731281,67.42488436575898,67.51697540283203,112004800,AAPL,0.06829070356987554,0.06807908321991485,0.07736204996683638,0.06439823253079718,0.2201228292434473
2020-04-29,69.00751259495229,70.2047776093199,68.80393005840862,69.7345962524414,137280800,AAPL,0.06787145344567375,0.07263914406493255,0.08407333474641171,0.07526795871218267,0.2827996160439283
2020-04-30,70.2750603851693,71.3826529846121,69.88486235394257,71.20572662353516,183064000,AAPL,0.07413741746509378,0.07841036776778121,0.08933381632540127,0.0824787424283106,0.3963280171138674
2020-05-01,69.37589630273538,72.46600172757337,69.27895329807433,70.05935668945312,240616800,AAPL,0.06969251224607942,0.08371844031516634,0.08638509008222489,0.0768597804275522,0.5390414438970103
2020-05-04,70.08357948850092,71.17904926274149,69.39284870721828,71.05059814453125,133568000,AAPL,0.07319085559327282,0.07741277273328412,0.0869393752157237,0.08171837616010735,0.27359300210055015
2020-05-05,71.51110890677606,72.95073530482605,71.36569067940447,72.11701202392578,147751200,AAPL,0.08024766878849304,0.08609348437270375,0.09654043801662426,0.08694543148252165,0.3087630211917268
2020-05-06,72.81985643084153,73.49362038525668,72.43450294504117,72.8610610961914,142333600,AAPL,0.0867172985409897,0.08875345274442292,0.10174193607345006,0.09059240733164653,0.2953290221345071
2020-05-07,73.48875908671029,73.9613663577404,73.18580760432597,73.61478424072266,115215200,AAPL,0.09002393518736862,0.09104526281188485,0.10539824677552273,0.09428680089719704,0.22808364410118845
2020-05-08,74.27579072596755,75.4203998179442,73.94771597783995,75.36693572998047,133838400,AAPL,0.09391452769346015,0.09819407385370554,0.10910616167482579,0.1028750169215431,0.2742635117995077
2020-05-11,74.8736364220834,77.048636946995,74.66463767418456,76.55288696289062,145946400,AAPL,0.09686990314355315,0.10617193034867234,0.11259514372558033,0.10868798768635202,0.3042876665146613
2020-05-12,77.2381835420649,77.69019956686239,75.5565080151993,75.67801666259766,162301200,AAPL,0.10855874619182265,0.10931538803214919,0.11693553351607838,0.10439978819089446,0.3448425926408089
2020-05-13,75.85781379685726,76.78128356159384,73.68523954151851,74.76423645019531,200622400,AAPL,0.10173506094403695,0.10486198175204658,0.10782878985062128,0.0999208707508229,0.43986750490297816
2020-05-14,74.0011951417901,75.28432609802991,73.27700096934342,75.22357177734375,158929200,AAPL,0.09255709875576862,0.09752735486613068,0.10584204979517747,0.10217231478482902,0.3364810589688979
2020-05-15,72.99022074102096,74.82499771589099,72.95619477168934,74.77882385253906,166348400,AAPL,0.08755947320770968,0.09527678837836989,0.10428080946573448,0.09999237128221544,0.3548784168036079
2020-05-18,76.10570732845409,76.91495142147134,75.4131067565653,76.54070281982422,135178400,AAPL,0.10296049162335424,0.10551691277226827,0.11623765476588765,0.10862826679271503,0.27758630394670836
2020-05-19,76.55773324993602,77.40586118201702,76.06684101530527,76.09843444824219,101729600,AAPL,0.10519502524939295,0.10792221821073045,0.11941912787004472,0.10646047688461113,0.1946434606830619
2020-05-20,76.95870878721165,77.64887695753947,76.91982513329616,77.57840728759766,111504800,AAPL,0.10717719768393802,0.10911292007383155,0.12357027337508791,0.11371460218854451,0.21888298142732768
2020-05-21,77.43987587720596,77.98180700129258,76.76185568975818,77.00001525878906,102688800,AAPL,0.10955578703299701,0.11074417394007507,0.12280149687427638,0.11087959863969488,0.19702198473350588
2020-05-22,76.73754572172307,77.57839065177555,76.63548264134255,77.49576568603516,81803200,AAPL,0.10608390572171639,0.10876755905594793,0.12218648787138336,0.11330953223245449,0.14523205363680838
2020-05-26,78.61608760624858,78.79591801457437,76.91496669977643,76.97086334228516,125522000,AAPL,0.11537024265375045,0.11473306518880882,0.12354662924849569,0.11073670976393607,0.2536413710435526
2020-05-27,76.82749926533644,77.45204814265487,76.0862919880059,77.30623626708984,112945200,AAPL,0.10652857981767627,0.10814851998049924,0.11951378827015291,0.11238054886380716,0.22245473501600518
2020-05-28,76.98058746337966,78.60151611780931,76.7035515978113,77.34025573730469,133560800,AAPL,0.10728535218408342,0.11378055624089833,0.12251775329206177,0.11254729618048048,0.273575148291998
2020-05-29,77.5832675133885,78.04499886732665,76.90767976403508,77.2649154663086,153532400,AAPL,0.11026462565820716,0.11105379446762248,0.12351116653598998,0.1121780138857622,0.3230986375808288
2020-06-01,77.21875354090659,78.33663469777218,77.0875221113541,78.21512603759766,80791200,AAPL,0.10846269641042983,0.11248271950720884,0.12438639004360719,0.11683549567593804,0.1427226016569822
2020-06-02,77.94778801471988,78.60150505310432,77.50549481099908,78.57720184326172,87642800,AAPL,0.11206658718053547,0.11378050202727857,0.12642050235210922,0.11861021963975998,0.1597124842508331
2020-06-03,78.89799500589793,79.27224371259338,78.32447033961016,79.00978088378906,104491200,AAPL,0.11676381663703089,0.11706691324807517,0.13040614113790733,0.12073051704008742,0.20149138814105397
2020-06-04,78.83237798726375,79.13128449132041,77.95508176147044,78.32933044433594,87560400,AAPL,0.11643944710950965,0.11637625682040015,0.1286084690553711,0.11739527154121787,0.1595081573307366
2020-06-05,78.5796445797234,80.62098839416043,78.55048369064991,80.56023406982422,137250400,AAPL,0.11519009110859535,0.12367534351041931,0.1315060611557129,0.1283301035935,0.2827242332967082
2020-06-08,80.25645380649277,81.07056314819836,79.54441498185327,81.03653717041016,95654400,AAPL,0.1234791878696489,0.12587812024820655,0.13634314232144296,0.13066471560962806,0.1795788137780816
2020-06-09,80.71574143423261,83.98917620405685,80.68414800964212,83.59548950195312,147712400,AAPL,0.12574961883264235,0.1401784182260259,0.14188978443993727,0.14320748691338336,0.308666809001196
2020-06-10,84.54569482376236,86.21522204655183,84.10583422041279,85.74620056152344,166651600,AAPL,0.14468251455465747,0.15108535184508382,0.15854181468753997,0.1537492530213836,0.3556302605193028
2020-06-11,84.88837976456844,85.31366007611484,81.5274534799194,81.6295166015625,201662400,AAPL,0.14637653471362944,0.14666797805281634,0.14599382769054947,0.13357121968987018,0.44244638836050704
2020-06-12,83.77292472564989,84.52141475338468,81.22124305210475,82.33425903320312,200146000,AAPL,0.1408624221940945,0.1427862219002377,0.1445036193569944,0.13702553301925952,0.4386861779037794
2020-06-15,80.98549997370785,84.00620266393342,80.82267515019947,83.35248565673828,138808800,AAPL,0.12708313644462427,0.14026184259406732,0.14256394273283213,0.14201639725575577,0.28658859096999
2020-06-16,85.41084628969108,85.83370137590062,83.77291228895632,85.56151580810547,165428800,AAPL,0.14895928265657632,0.14921601899054238,0.15692161174337382,0.1528440159066245,0.3525980887002006
2020-06-17,86.30758476368395,86.36833908315948,85.32093520870518,85.44244384765625,114406400,AAPL,0.15339219718353625,0.15183557779386964,0.1644552436709591,0.1522603816004302,0.22607806627383328
2020-06-18,85.39868077004574,85.89443796728098,84.86647247366753,85.47644805908203,96820400,AAPL,0.1488991439312647,0.14951360943445297,0.16224354840023736,0.1524270541257527,0.18247013888527264
2020-06-19,86.18364717992426,86.65023617971444,83.87740827164068,84.98799896240234,264476000,AAPL,0.15277952723413807,0.15321678606049005,0.15743015348485073,0.15003290819436477,0.5982049979257346
2020-06-22,85.38166668222377,87.35496526417693,85.33549281847341,87.21158599853516,135445200,AAPL,0.1488150369153884,0.15666973981234839,0.16452608995646312,0.16093187779392437,0.27824788674138984
2020-06-23,88.4582867176972,90.49477263698164,88.03786416864946,89.0731201171875,212155600,AAPL,0.16402392339090577,0.1720538212800627,0.17767749154370893,0.1700562356166883,0.4684663305687206
2020-06-24,88.7013070407747,89.62234460688504,87.12655239933392,87.50080108642578,192623200,AAPL,0.16522526397320497,0.16777919475170516,0.17324248780202423,0.16234947305753772,0.42003192360156943
2020-06-25,87.65634205576191,88.70131346707345,86.89569672901172,88.66242980957031,137522400,AAPL,0.16005961022178078,0.16326642807312186,0.17211900207941905,0.1680432264091251,0.2833987105086773
2020-06-26,88.55793574774712,88.77908238211344,85.78996512327025,85.9382095336914,205256800,AAPL,0.1645165259118379,0.16364747161579069,0.16673783179952067,0.1546903899845406,0.45135940634102806
2020-06-29,85.84585558837018,88.01357302520984,85.3671112421525,87.91879272460938,130646000,AAPL,0.15110969673537783,0.15989671339638345,0.1646799646588915,0.1643982699264726,0.2663473314631469
2020-06-30,87.50565292250278,88.9394607092836,87.48621480460635,88.65269470214844,140223200,AAPL,0.15931469733217868,0.16443327563428284,0.1749928263434924,0.1679955095272962,0.2900958724722293
2020-07-01,88.7304656885215,89.2748220077914,88.43641686423359,88.48501586914062,110737200,AAPL,0.16536940610263523,0.16607644189411425,0.179617094164557,0.1671736273730361,0.21697956706002078
2020-07-02,89.39390551485566,90.03060958463712,88.37080487027472,88.48501586914062,114041600,AAPL,0.16864903793422742,0.16977956640907288,0.1792977858350645,0.1671736273730361,0.22517347330719237
2020-07-06,89.91639461248228,91.32103421004692,89.88480117911871,90.85201263427734,118655600,AAPL,0.1712318974615255,0.17610224649995876,0.18666582333957626,0.1787755234833623,0.23661478895434454
2020-07-07,91.23112145924068,92.01120488127154,90.45832825923632,90.5701141357422,112424400,AAPL,0.1777310852481599,0.17948386854617432,0.1894569589661791,0.17739379067247152,0.22116330953073496
2020-07-08,91.549467922268,92.7110901974212,91.46197784699564,92.67949676513672,117092000,AAPL,0.1793047911852727,0.18291308933690242,0.1943413353420005,0.18773298440675124,0.23273753686377516
2020-07-09,93.57380627647132,93.62727037791086,92.0282198433449,93.07805633544922,125642800,AAPL,0.18931185473622442,0.1874020878206431,0.19709701726893764,0.1896865344904054,0.25394091827592713
2020-07-10,92.67220049027108,93.29918917048931,92.0597996685609,93.24085998535156,90257200,AAPL,0.1848548792599275,0.1857945917472485,0.19725070412749746,0.19048452080807565,0.16619540051175957
2020-07-13,94.54830981555456,97.1631783276675,92.59688119999984,92.81073760986328,191649200,AAPL,0.19412919113949145,0.2047269391578777,0.19986447329160084,0.18837626481523168,0.41761670005576834
2020-07-14,92.19101147682272,94.53855877455464,91.25540108792067,94.3465805053711,170989200,AAPL,0.18247618153501455,0.1918671180820466,0.19333600573879495,0.19590423865022555,0.36638618829370406
2020-07-15,96.22511971933456,96.47542722006057,93.79494692925732,94.99545288085938,153198000,AAPL,0.20241829124726246,0.20135717222230787,0.20569499822384418,0.1990847034485544,0.32226942736140796
2020-07-16,93.86542173959128,94.68438876337166,93.2262851246984,93.8265380859375,110577600,AAPL,0.19075341931747258,0.19258163975870368,0.20292754002140473,0.19335523722694614,0.21658380763711535
2020-07-17,94.27857030894111,94.43409753404563,93.16311430688717,93.63700103759766,92186800,AAPL,0.19279576761408213,0.1913552904304115,0.20262011195694707,0.19242621646262337,0.17098022120372855
2020-07-20,93.72447392303611,95.74880452196624,93.37938613595313,95.61028289794922,90318000,AAPL,0.1900566614090396,0.19779694655986918,0.20367262373548906,0.20209830874318369,0.16634616600619972
2020-07-21,96.40253133583124,96.47786610396868,94.04040293204936,94.29071044921876,103433200,AAPL,0.20329530339163693,0.20136912199637924,0.20688953814690397,0.1956303901191651,0.19886787016214477
2020-07-22,93.99177834386008,95.23845801277096,93.9042956943986,94.55558013916016,89001600,AAPL,0.1913780473923074,0.19529640708657964,0.20622715659036506,0.19692865578253066,0.16308189467591988
2020-07-23,94.2882680485315,94.3660353547066,89.44007797032316,90.2517547607422,197004400,AAPL,0.19284370717723875,0.19102180687951248,0.18450152659565988,0.17583334392877475,0.4308959661055363
2020-07-24,88.44613797665554,90.37326313898976,86.65509447529368,90.0281753540039,185438800,AAPL,0.16396386760852355,0.1714584624588818,0.17094808348555662,0.17473746366075243,0.4022167983013093
2020-07-27,91.09258321042108,92.25420534467249,90.86901149818569,92.16185760498048,121214000,AAPL,0.17704623873655934,0.18067449538463326,0.1914555962741945,0.1851957626212275,0.2429588422598656
2020-07-28,91.73172785652534,91.90913313088772,90.64300783304508,90.64787292480467,103625600,AAPL,0.18020577038231178,0.1789837486544072,0.1903557233939333,0.17777492739629613,0.19934496360178763
2020-07-29,91.13146713399918,92.57013249165894,91.09501603040512,92.38543701171876,90329200,AAPL,0.17723845655111015,0.18222244033475948,0.19255547337419476,0.18629164288924976,0.1663739385972808
2020-07-30,91.55675572597188,93.60782206135195,91.14848849561244,93.50332641601562,158130000,AAPL,0.17934081753168868,0.18730679710665105,0.19281570328810194,0.1917710068336857,0.3344992862196123
2020-07-31,100.01134253408772,103.44274565146054,98.00887492267536,103.29207611083984,374336800,AAPL,0.2211350103405038,0.23549486974112677,0.2262025644018113,0.23975081765644296,0.8706263438400517
2020-08-03,105.1778638999422,108.51935112132352,104.87895742584206,105.89476776123048,308151200,AAPL,0.2466750627423676,0.26036866066354647,0.25963661258722076,0.2525079783673498,0.7065062006029131
2020-08-04,106.08433124379282,107.69553697101212,105.36013709111648,106.60195922851562,173071600,AAPL,0.2511560707210686,0.2563322270554155,0.2619783288777033,0.2559742957085471,0.37154990647827923
