"('Date', '')","('Close', 'Spy')","('High', 'Spy')","('Low', 'Spy')","('Open', 'Spy')","('Volume', 'Spy')","('Ticker', '')","('Close', 'Qqq')","('High', 'Qqq')","('Low', 'Qqq')","('Open', 'Qqq')","('Volume', 'Qqq')","('Close', 'Aapl')","('High', 'Aapl')","('Low', 'Aapl')","('Open', 'Aapl')","('Volume', 'Aapl')","('Close', 'Msft')","('High', 'Msft')","('Low', 'Msft')","('Open', 'Msft')","('Volume', 'Msft')"
2022-06-13,358.9205017089844,365.4384956832975,357.29338375096023,363.562546039559,170004900.0,SPY,,,,,,,,,,,,,,,
2022-06-14,357.8389892578125,361.73448054139044,354.69963209281036,360.6912216734964,104011800.0,SPY,,,,,,,,,,,,,,,
2022-06-15,362.9403991699219,367.43885163708615,356.16396418575096,361.1792703199507,125666800.0,SPY,,,,,,,,,,,,,,,
2022-06-16,350.92852783203125,355.0345864932004,348.46871901757845,354.6230313337775,134473300.0,SPY,,,,,,,,,,,,,,,
2022-06-17,351.68505859375,355.0686980314142,348.138051421064,351.34864250733773,111113900.0,SPY,,,,,,,,,,,,,,,
2022-06-21,360.5382080078125,361.9416332154846,357.40450481631626,357.4814217054807,76811900.0,SPY,,,,,,,,,,,,,,,
2022-06-22,359.8846130371094,364.04683820617265,355.8377045480305,356.2606594938497,90059400.0,SPY,,,,,,,,,,,,,,,
2022-06-23,363.412353515625,364.1525098967462,358.44267761987186,362.04738675197825,79292100.0,SPY,,,,,,,,,,,,,,,
2022-06-24,374.9667053222656,374.9763272689603,366.5941742729428,366.6230107778234,98050300.0,SPY,,,,,,,,,,,,,,,
2022-06-27,373.534423828125,376.1970920902603,372.4289854185484,375.89910511033617,66009600.0,SPY,,,,,,,,,,,,,,,
2022-06-28,365.9020690917969,377.92739033440165,365.78672307218875,375.1109174598908,86548900.0,SPY,,,,,,,,,,,,,,,
2022-06-29,365.6040344238281,367.45925111275926,363.75843968034417,366.4595661830386,65676000.0,SPY,,,,,,,,,,,,,,,
2022-06-30,362.6337890625,365.91167520884255,358.12549653489356,361.66291121412695,112508300.0,SPY,,,,,,,,,,,,,,,
2022-07-01,366.4692077636719,366.9114066205378,359.31746117280204,361.9705369731838,74839700.0,SPY,,,,,,,,,,,,,,,
2022-07-05,367.1612243652344,367.18046825404315,358.45224994179523,361.3168025306513,81438000.0,SPY,,,,,,,,,,,,,,,
2022-07-06,368.4013366699219,370.9198225231262,364.89275837820134,367.3054908243702,70426200.0,SPY,,,,,,,,,,,,,,,
2022-07-07,373.9189147949219,374.72636621264735,368.42052999642806,370.1988592387146,64525900.0,SPY,,,,,,,,,,,,,,,
2022-07-08,373.6112976074219,375.5049726709136,370.7179083170354,372.2655160447873,72397800.0,SPY,,,,,,,,,,,,,,,
2022-07-11,369.3433837890625,371.88108423973273,368.6416563857254,370.90061373257436,58366900.0,SPY,,,,,,,,,,,,,,,
2022-07-12,366.0750427246094,371.19855269673496,364.3063355278125,368.7857911900567,62219200.0,SPY,,,,,,,,,,,,,,,
2022-07-13,364.152587890625,367.12289466663265,360.1441669049135,360.5671218804846,84224600.0,SPY,,,,,,,,,,,,,,,
2022-07-14,363.2681884765625,364.36400485108635,356.66436572278616,359.13477087197043,89704800.0,SPY,,,,,,,,,,,,,,,
2022-07-15,370.2084655761719,370.3238115830979,365.79630480005216,367.7284090864627,79060400.0,SPY,,,,,,,,,,,,,,,
2022-07-18,367.1516418457031,374.01499257908745,365.91161372650953,373.33250921713625,63203600.0,SPY,,,,,,,,,,,,,,,
2022-07-19,377.0718078613281,377.6485672171722,370.45839249794153,371.1216320216828,78506000.0,SPY,,,,,,,,,,,,,,,
2022-07-20,379.4749450683594,380.9072361713655,375.8798577308148,377.26406844226284,71843800.0,SPY,,,,,,,,,,,,,,,
2022-07-21,383.3392333984375,383.38728445745437,376.45663790669556,378.8886140640054,64903900.0,SPY,,,,,,,,,,,,,,,
2022-07-22,379.7825622558594,384.6753509090649,377.53322713446744,383.4641885115153,72197300.0,SPY,,,,,,,,,,,,,,,
2022-07-25,380.2440185546875,381.10914303211894,377.9754392859884,380.41703758313315,53631500.0,SPY,,,,,,,,,,,,,,,
2022-07-26,375.74530029296875,378.79246480437615,374.8417174784014,378.5809873512817,52946400.0,SPY,,,,,,,,,,,,,,,
2022-07-27,385.5020751953125,387.2707825349673,378.78287649163906,379.0808634744764,82342100.0,SPY,,,,,,,,,,,,,,,
2022-07-28,390.3371887207031,391.0388867502387,382.7240291170594,386.31914611595874,73966600.0,SPY,,,,,,,,,,,,,,,
2022-07-29,396.0278015136719,397.0275158449995,391.01004463526397,391.7886595530168,87003700.0,SPY,,,,,,,,,,,,,,,
2022-08-01,394.85504150390625,397.39277094242425,392.5768699105818,393.2978117735427,69997500.0,SPY,,,,,,,,,,,,,,,
2022-08-02,392.2500915527344,396.99869818290057,391.0581435895228,393.26902048939,63435400.0,SPY,,,,,,,,,,,,,,,
2022-08-03,398.39251708984375,399.57484306519416,394.11491662652395,394.4032816607065,67820600.0,SPY,,,,,,,,,,,,,,,
2022-08-04,398.12335205078125,399.007691013396,396.4603688539502,398.31558562147103,45656600.0,SPY,,,,,,,,,,,,,,,
2022-08-05,397.4504089355469,398.1040557932742,393.7303539439788,393.7880269411196,56814900.0,SPY,,,,,,,,,,,,,,,
2022-08-08,396.9891052246094,401.4397251889581,395.8740447467108,399.16155316734324,53886100.0,SPY,,,,,,,,,,,,,,,
2022-08-09,395.41265869140625,396.7584112149186,394.32643472539826,396.24894671190305,44931800.0,SPY,,,,,,,,,,,,,,,
2022-08-10,403.7178039550781,403.86201578962965,400.5745081283844,402.554692680031,68665700.0,SPY,,,,,,,,,,,,,,,
2022-08-11,403.7178039550781,408.4856537251459,402.968025623243,406.601571282936,59489700.0,SPY,,,,,,,,,,,,,,,
2022-08-12,410.5523376464844,410.65806169833536,404.71750818997225,405.67876394220696,61694500.0,SPY,,,,,,,,,,,,,,,
2022-08-15,412.2441711425781,412.7728794629843,408.2549652186435,408.3126382230223,54048300.0,SPY,,,,,,,,,,,,,,,
2022-08-16,413.05169677734375,415.00304519815904,410.3409479360524,411.1580213671769,59289000.0,SPY,,,,,,,,,,,,,,,
2022-08-17,410.11981201171875,412.8593971145599,408.09157620225045,409.4084920535471,63563400.0,SPY,,,,,,,,,,,,,,,
2022-08-18,411.31182861328125,412.00390474572765,409.0144127778848,410.3217068083333,49023200.0,SPY,,,,,,,,,,,,,,,
2022-08-19,405.7845764160156,408.78369010606076,404.9002080876989,408.5145396296516,68016900.0,SPY,,,,,,,,,,,,,,,
2022-08-22,397.33514404296875,401.0648217404057,396.42193917651275,400.89177337846473,77695600.0,SPY,,,,,,,,,,,,,,,
2022-08-23,396.3738098144531,399.32487197341277,395.8162650581639,396.9024887367853,49105200.0,SPY,,,,,,,,,,,,,,,
2022-08-24,397.64276123046875,399.02694280829394,395.45109884070723,396.14317496201807,49177800.0,SPY,,,,,,,,,,,,,,,
2022-08-25,403.25653076171875,403.30458182964026,398.04651011698803,399.1519486960401,50942300.0,SPY,,,,,,,,,,,,,,,
2022-08-26,389.6065979003906,403.6889899352568,389.5489248974377,403.14109640720415,103087000.0,SPY,,,,,,,,,,,,,,,
2022-08-29,387.0304870605469,390.1161104399587,385.65589809527165,386.61715404333046,65370800.0,SPY,,,,,,,,,,,,,,,
2022-08-30,382.7816467285156,388.4434572173625,380.6572797196929,388.2031432781455,85652400.0,SPY,,,,,,,,,,,,,,,
2022-08-31,379.869140625,385.6943496624961,379.73458003874504,384.4351066440568,76029700.0,SPY,,,,,,,,,,,,,,,
2022-09-01,381.0610656738281,381.40710370684076,374.92824851702744,377.66783361918215,78740100.0,SPY,,,,,,,,,,,,,,,
2022-09-02,377.0429992675781,386.00191116388805,375.20699700543383,384.7715048034439,99632100.0,SPY,,,,,,,,,,,,,,,
2022-09-06,375.620361328125,378.850167040762,373.3710260635667,377.8985330960032,76637400.0,SPY,,,,,,,,,,,,,,,
2022-09-07,382.36834716796875,383.1469620521762,375.0820408024224,375.3031108712713,70964200.0,SPY,,,,,,,,,,,,,,,
2022-09-08,384.86761474609375,385.3289987709693,378.8501438499422,380.0709575312253,80821700.0,SPY,,,,,,,,,,,,,,,
2022-09-09,390.8466796875,391.72142613240874,386.8670659272694,387.13621642299483,76706900.0,SPY,,,,,,,,,,,,,,,
2022-09-12,395.0473327636719,395.7778966245199,392.6345711018093,392.9421800258718,69256300.0,SPY,,,,,,,,,,,,,,,
2022-09-13,377.8697204589844,387.4822799754418,376.73544547649124,386.26146614232147,122947100.0,SPY,,,,,,,,,,,,,,,
2022-09-14,379.3116149902344,380.849630422904,375.9664336243182,379.18664701939434,85023700.0,SPY,,,,,,,,,,,,,,,
2022-09-15,375.0051574707031,380.61888856300754,373.7170780490116,377.7351207825989,87633800.0,SPY,,,,,,,,,,,,,,,
2022-09-16,372.1443176269531,372.81031121898553,368.81434966679103,370.7737434634295,103084800.0,SPY,,,,,,,,,,,,,,,
2022-09-19,375.03021240234375,375.03021240234375,368.88186419270846,368.95909705113775,73278500.0,SPY,,,,,,,,,,,,,,,
2022-09-20,370.72540283203125,372.6847668414529,367.93597706904285,371.6616524004172,77274900.0,SPY,,,,,,,,,,,,,,,
2022-09-21,364.258544921875,375.7637662097036,364.2488834509297,372.67509998902653,106746600.0,SPY,,,,,,,,,,,,,,,
2022-09-22,361.1988220214844,365.13684334305634,360.4459637046087,363.4766904576762,89472600.0,SPY,,,,,,,,,,,,,,,
2022-09-23,355.14703369140625,357.72411340085114,350.64917685573903,357.68549697041243,122346900.0,SPY,,,,,,,,,,,,,,,
2022-09-26,351.6336669921875,357.3283679418057,350.39820634733576,353.66060243681915,92581200.0,SPY,,,,,,,,,,,,,,,
2022-09-27,350.73602294921875,357.5117480709037,348.3133501798601,355.2145566019714,108294100.0,SPY,,,,,,,,,,,,,,,
2022-09-28,357.6372375488281,359.34563898306243,349.9831726048501,351.701235510324,110802200.0,SPY,,,,,,,,,,,,,,,
2022-09-29,350.1665954589844,354.3362570682175,347.1841166912817,354.04670746191925,112952300.0,SPY,,,,,,,,,,,,,,,
2022-09-30,344.7517395019531,353.17798547071806,344.6166261876409,349.21097962122457,153711200.0,SPY,,,,,,,,,,,,,,,
2022-10-03,353.8536071777344,355.726106261923,346.7110997775249,348.5160274774265,89756500.0,SPY,,,,,,,,,,,,,,,
2022-10-04,364.818359375,364.84731433282997,353.81503356403977,359.4421630441656,103602800.0,SPY,,,,,,,,,,,,,,,
2022-10-05,363.968994140625,366.25652429867245,358.042653294007,360.39775484250714,88065700.0,SPY,,,,,,,,,,,,,,,
2022-10-06,360.2143859863281,365.54230503287965,359.7124607183134,362.5501647365061,82333500.0,SPY,,,,,,,,,,,,,,,
2022-10-07,350.1665954589844,360.30124405933043,348.3809610049247,356.13155299438966,107789500.0,SPY,,,,,,,,,,,,,,,
2022-10-10,347.492919921875,351.5371292082342,345.22471286942846,351.2958280787651,76042800.0,SPY,,,,,,,,,,,,,,,
2022-10-11,345.29229736328125,350.3982381398513,343.3329331286905,345.7748996817096,92482800.0,SPY,,,,,,,,,,,,,,,
2022-10-12,344.1533508300781,347.2999272611436,343.90238820751506,345.7073455576086,76991800.0,SPY,,,,,,,,,,,,,,,
2022-10-13,353.23590087890625,354.722324093684,335.9973327607428,337.05906362844115,147254500.0,SPY,,,,,,,,,,,,,,,
2022-10-14,345.18609619140625,357.3766339562815,344.5393962043869,355.7261130237995,123737000.0,SPY,,,,,,,,,,,,,,,
2022-10-17,354.0563049316406,355.17594563311036,344.84824619168785,351.34408277200447,93168200.0,SPY,,,,,,,,,,,,,,,
2022-10-18,358.2164001464844,362.3860912302778,354.73199610450035,362.07721867835807,97162900.0,SPY,,,,,,,,,,,,,,,
2022-10-19,355.6778869628906,358.9113281900581,352.8305216757492,356.15082778024464,79746900.0,SPY,,,,,,,,,,,,,,,
2022-10-20,352.6954345703125,359.70282975273767,351.92325317715216,355.2242660395325,88283100.0,SPY,,,,,,,,,,,,,,,
2022-10-21,361.2663879394531,361.7586221873889,350.8904399267158,352.41545002296243,131038400.0,SPY,,,,,,,,,,,,,,,
2022-10-24,365.6870422363281,366.83563800442863,360.127454616326,362.81075153613125,85436900.0,SPY,,,,,,,,,,,,,,,
2022-10-25,371.5265197753906,371.84502429188666,365.4939918018039,365.60981162598426,78846300.0,SPY,,,,,,,,,,,,,,,
2022-10-26,368.7273864746094,374.09392075957874,368.0807160004219,368.3413105929853,104087300.0,SPY,,,,,,,,,,,,,,,
2022-10-27,366.7584228515625,371.6037389212352,366.13101635115805,369.74090127341464,81971800.0,SPY,,,,,,,,,,,,,,,
2022-10-28,375.4838562011719,375.96645846687187,366.4688494125805,366.6522406300029,100302000.0,SPY,,,,,,,,,,,,,,,
2022-10-31,372.7716979980469,374.8854986421657,371.8547712087883,372.99370568254176,96631300.0,SPY,,,,,,,,,,,,,,,
2022-11-01,371.1404113769531,376.8061863460737,369.95322873313677,376.56488522910905,85407600.0,SPY,,,,,,,,,,,,,,,
2022-11-02,361.8262634277344,375.10748887408903,361.7201050546824,370.5420602629775,126990400.0,SPY,,,,,,,,,,,,,,,
2022-11-03,358.1005859375,361.1795911215684,355.95783044036943,358.5445718280526,87100100.0,SPY,,,,,,,,,,,,,,,
2022-11-04,363.2547302246094,365.6870350325933,357.12567557694524,363.8821072770496,103505200.0,SPY,,,,,,,,,,,,,,,
2022-11-07,366.7295227050781,367.3279448819453,362.46330514322733,364.56744423469866,68286900.0,SPY,,,,,,,,,,,,,,,
2022-11-08,368.7081604003906,371.71959406561683,364.57708585476115,367.84911416019486,84641100.0,SPY,,,,,,,,,,,,,,,
2022-11-09,361.11199951171875,367.878093142339,360.61007427112315,366.71017437534283,78495500.0,SPY,,,,,,,,,,,,,,,
2022-11-10,380.95654296875,381.2943704140577,372.2214545647042,374.5475713452386,141455800.0,SPY,,,,,,,,,,,,,,,
2022-11-11,384.6437072753906,385.4544756314829,379.9141810146239,381.8252967897964,93839900.0,SPY,,,,,,,,,,,,,,,
2022-11-14,381.37164306640625,386.2555760656982,381.09172548023764,382.85806642227556,71903500.0,SPY,,,,,,,,,,,,,,,
2022-11-15,384.6243591308594,388.3114476524272,380.7635408563061,387.191806818122,93194500.0,SPY,,,,,,,,,,,,,,,
2022-11-16,381.69012451171875,383.9390379961697,381.05308601837606,382.9738335133541,68508500.0,SPY,,,,,,,,,,,,,,,
2022-11-17,380.5222473144531,381.2075637799826,376.5649320685598,376.87377515035627,74496300.0,SPY,,,,,,,,,,,,,,,
2022-11-18,382.24993896484375,383.96800180564105,379.3639869205082,383.9004304209172,92922500.0,SPY,,,,,,,,,,,,,,,
2022-11-21,380.86004638671875,382.0472585453057,378.9972087404378,380.90832428593535,51243200.0,SPY,,,,,,,,,,,,,,,
2022-11-22,385.9852600097656,386.14935772947246,381.4005387968891,382.8290520104278,60429000.0,SPY,,,,,,,,,,,,,,,
2022-11-23,388.4176330566406,388.90986735370535,385.41583154987455,385.6474712190815,68261600.0,SPY,,,,,,,,,,,,,,,
2022-11-25,388.3306884765625,388.8905235456464,387.568198178851,387.8480862576911,30545400.0,SPY,,,,,,,,,,,,,,,
2022-11-28,382.13421630859375,386.86371369494424,381.36203483476,385.20356034584074,67881600.0,SPY,,,,,,,,,,,,,,,
2022-11-29,381.4778137207031,383.4757647990618,379.6149465097958,382.26925908366616,52310000.0,SPY,,,,,,,,,,,,,,,
2022-11-30,393.49456787109375,393.49456787109375,379.78868149193926,381.7287225286576,144566700.0,SPY,,,,,,,,,,,,,,,
2022-12-01,393.20501708984375,395.73384818729875,390.66652452148577,394.5466360386834,76398200.0,SPY,,,,,,,,,,,,,,,
2022-12-02,392.7514343261719,393.6683610857954,388.1474186716554,388.2535770462155,85342700.0,SPY,,,,,,,,,,,,,,,
2022-12-05,385.68603515625,390.8402232845443,384.3154613590404,389.89434179354936,77289800.0,SPY,,,,,,,,,,,,,,,
2022-12-06,380.12652587890625,386.0721899251084,378.0127548417575,385.5220456732051,77972200.0,SPY,,,,,,,,,,,,,,,
2022-12-07,379.4798278808594,381.8735457907901,378.3312320994056,379.26748169969045,65927900.0,SPY,,,,,,,,,,,,,,,
2022-12-08,382.45263671875,383.5336610884183,379.58597806260593,381.39093529149324,60737900.0,SPY,,,,,,,,,,,,,,,
2022-12-09,379.59564208984375,383.7846262783676,379.4701607861436,381.1978851684284,81447700.0,SPY,,,,,,,,,,,,,,,
2022-12-12,385.0683288574219,385.0683288574219,379.7210879325567,380.3967133772017,75405800.0,SPY,,,,,,,,,,,,,,,
2022-12-13,387.9832458496094,396.20677741188746,385.1841587498626,395.9461828064442,123782500.0,SPY,,,,,,,,,,,,,,,
2022-12-14,385.5026550292969,391.39040812027383,382.5201767857034,387.63574863606715,108111300.0,SPY,,,,,,,,,,,,,,,
2022-12-15,376.0726013183594,381.49704542335803,374.39315506034654,380.58008944587914,117705900.0,SPY,,,,,,,,,,,,,,,
2022-12-16,371.6326904296875,374.8421859114013,369.47041927629004,373.4847002922571,119858000.0,SPY,,,,,,,,,,,,,,,
2022-12-19,368.48138427734375,372.16602205385607,366.79422563114815,371.82664323890555,79878100.0,SPY,,,,,,,,,,,,,,,
2022-12-20,368.9855651855469,370.62425360727593,366.3772400452072,367.71534345144414,74427200.0,SPY,,,,,,,,,,,,,,,
2022-12-21,374.5028381347656,375.6470024759306,371.0703155203034,371.6133097700416,78167400.0,SPY,,,,,,,,,,,,,,,
2022-12-22,369.1601257324219,374.4834223249137,363.3907749039536,371.4193664689594,100120900.0,SPY,,,,,,,,,,,,,,,
2022-12-23,371.2836608886719,371.42910050232797,366.5518281845985,368.12263519402285,59857300.0,SPY,,,,,,,,,,,,,,,
2022-12-27,369.8194580078125,371.5163223546151,368.1225936610099,371.1672673212222,51638200.0,SPY,,,,,,,,,,,,,,,
2022-12-28,365.223388671875,371.7490547748007,364.9906853166092,369.75157580856137,70911500.0,SPY,,,,,,,,,,,,,,,
2022-12-29,371.79754638671875,372.67991944800855,367.56991444421857,368.10323245232166,66970900.0,SPY,,,,,,,,,,,,,,,
2022-12-30,370.8181457519531,370.96358533470993,366.9395990599699,369.08251741278394,84022200.0,SPY,,,,,,,,,,,,,,,
2023-01-03,369.257080078125,374.69672812801167,366.3578460279055,372.69927875869115,74850700.0,SPY,,,,,,,,,,,,,,,
2023-01-04,372.1077880859375,374.16341314778646,368.4619446383028,371.54538223107625,85934100.0,SPY,,,,,,,,,,,,,,,
2023-01-05,367.86083984375,370.2461382543845,367.2596697199369,370.1297865647393,76970500.0,SPY,,,,,,,,,,,,,,,
2023-01-06,376.2966613769531,377.43114952851016,367.88992633219317,370.9927465441918,104189600.0,SPY,,,,,,,,,,,,,,,
2023-01-09,376.0832824707031,381.74598693229115,375.89907871834697,378.51708009701446,73978100.0,SPY,,,,,,,,,,,,,,,
2023-01-10,378.720703125,378.78858479831536,374.5415711623446,375.49182581586547,65358100.0,SPY,,,,,,,,,,,,,,,
2023-01-11,383.5107116699219,383.5882991798433,379.49643096495055,380.3206281098179,68881100.0,SPY,,,,,,,,,,,,,,,
2023-01-12,384.9070129394531,386.39055604862517,380.5048832061513,384.6258395750699,90157700.0,SPY,,,,,,,,,,,,,,,
2023-01-13,386.4002990722656,386.98208712206144,381.3969691895729,381.668466334015,63903900.0,SPY,,,,,,,,,,,,,,,
2023-01-17,385.6924133300781,388.0777411267566,385.00397949817483,386.38087675294776,62677300.0,SPY,,,,,,,,,,,,,,,
2023-01-18,379.60308837890625,387.971058411242,379.39947294334144,386.89477580371937,99632300.0,SPY,,,,,,,,,,,,,,,
2023-01-19,376.839599609375,379.2054857975619,375.5014963058115,377.5377095858825,86958900.0,SPY,,,,,,,,,,,,,,,
2023-01-20,383.85980224609375,384.01494767738205,376.58752660363507,378.2553030012775,91806400.0,SPY,,,,,,,,,,,,,,,
2023-01-23,388.465576171875,390.4242317555636,383.7046561749685,384.6742929256794,84178800.0,SPY,,,,,,,,,,,,,,,
2023-01-24,388.0486755371094,388.96981278131835,385.5664075918585,386.7687478053796,59524900.0,SPY,,,,,,,,,,,,,,,
2023-01-25,388.194091796875,388.53347058894747,381.6102497581479,383.9276958720154,84800300.0,SPY,,,,,,,,,,,,,,,
2023-01-26,392.46051025390625,392.625361536423,387.8838231940515,390.88970331060733,72287400.0,SPY,,,,,,,,,,,,,,,
2023-01-27,393.3622131347656,395.7669228266242,391.1902363749992,391.40355763468796,68346200.0,SPY,,,,,,,,,,,,,,,
2023-01-30,388.4268493652344,392.8290092576841,388.1262642879827,390.5697386681815,74202000.0,SPY,,,,,,,,,,,,,,,
2023-01-31,394.13800048828125,394.1864704947687,388.60135272647386,388.9504373824766,86811800.0,SPY,,,,,,,,,,,,,,,
2023-02-01,398.3267822265625,401.10966467538105,390.13336909060706,392.906516111432,101459200.0,SPY,,,,,,,,,,,,,,,
2023-02-02,404.1252746582031,405.60881796335457,400.34369658536315,402.2635587502824,101654500.0,SPY,,,,,,,,,,,,,,,
2023-02-03,399.8296813964844,404.3093980168709,398.60792973966534,399.0927480681221,94736800.0,SPY,,,,,,,,,,,,,,,
2023-02-06,397.38623046875,398.8019214799618,395.7087777693734,397.3474663028563,60295300.0,SPY,,,,,,,,,,,,,,,
2023-02-07,402.5834655761719,403.8439814552216,395.19483862486715,396.45535450391685,90990700.0,SPY,,,,,,,,,,,,,,,
2023-02-08,398.181396484375,401.94359247991156,397.48325671622416,400.58610670599904,76227500.0,SPY,,,,,,,,,,,,,,,
2023-02-09,394.72943115234375,401.9823248815129,393.48829726408144,401.82717944660936,78694900.0,SPY,,,,,,,,,,,,,,,
2023-02-10,395.6506042480469,396.0384530460212,392.71260595671595,393.5367735557989,70769700.0,SPY,,,,,,,,,,,,,,,
2023-02-13,400.2951354980469,400.4308988497679,395.84450626622424,396.30994256945445,64913500.0,SPY,,,,,,,,,,,,,,,
2023-02-14,400.1109619140625,402.44776067039976,396.1063570097617,398.75344665832324,88389300.0,SPY,,,,,,,,,,,,,,,
2023-02-15,401.4102783203125,401.4878362491568,397.0372066086287,397.8904917807591,61555700.0,SPY,,,,,,,,,,,,,,,
2023-02-16,395.88323974609375,400.372662050709,395.7475060060052,396.3777638935451,76431500.0,SPY,,,,,,,,,,,,,,,
2023-02-17,394.894287109375,395.1366963059818,391.7817317194485,393.730711129276,89257800.0,SPY,,,,,,,,,,,,,,,
2023-02-21,386.97235107421875,391.8884168043037,386.7105597881842,390.82181039477337,82655900.0,SPY,,,,,,,,,,,,,,,
2023-02-22,386.4390869140625,388.95044285942777,384.96521993169256,387.38931210957054,83742300.0,SPY,,,,,,,,,,,,,,,
2023-02-23,388.49468994140625,389.98793892233294,384.21858803532103,389.3673571569208,96242400.0,SPY,,,,,,,,,,,,,,,
2023-02-24,384.3446350097656,385.1882142813148,381.68783967804217,383.41379197815615,108194400.0,SPY,,,,,,,,,,,,,,,
2023-02-27,385.6536865234375,389.1055914452748,384.703431729303,387.7286940571183,80444700.0,SPY,,,,,,,,,,,,,,,
2023-02-28,384.2282409667969,387.15653309283937,384.121565544507,385.16878973170213,96438600.0,SPY,,,,,,,,,,,,,,,
2023-03-01,382.7544250488281,384.6452286653994,381.4357331904151,383.4040947317888,99706800.0,SPY,,,,,,,,,,,,,,,
2023-03-02,385.7312316894531,386.5845168492611,380.4176111158105,380.7569899304116,85127800.0,SPY,,,,,,,,,,,,,,,
2023-03-03,391.9175109863281,392.1696260301451,386.91418141429745,387.57352735400747,90120000.0,SPY,,,,,,,,,,,,,,,
2023-03-06,392.18902587890625,395.07855440341785,391.7430012043068,392.751402243317,72795900.0,SPY,,,,,,,,,,,,,,,
2023-03-07,386.1772155761719,392.3829144136942,385.5566634469987,392.14050522757117,108310600.0,SPY,,,,,,,,,,,,,,,
2023-03-08,386.8074951171875,387.5734868239681,384.54822497839825,386.29358883689474,74746600.0,SPY,,,,,,,,,,,,,,,
2023-03-09,379.6709899902344,389.2898002423228,378.67226525159236,387.60261205758303,111945300.0,SPY,,,,,,,,,,,,,,,
2023-03-10,374.1924743652344,381.22233991265165,372.65075567885407,379.11821541153955,189253000.0,SPY,,,,,,,,,,,,,,,
2023-03-13,373.6591796875,378.5364806328997,369.0921991748916,370.2169812832957,157790000.0,SPY,,,,,,,,,,,,,,,
2023-03-14,379.8358459472656,381.50362247797136,375.29792309518035,378.6431819939984,149752400.0,SPY,,,,,,,,,,,,,,,
2023-03-15,377.460205078125,377.6638205167476,372.0593211039184,374.1731517764956,172996900.0,SPY,,,,,,,,,,,,,,,
2023-03-16,384.08282470703125,384.4319093478442,374.56101366986553,375.07491999833877,143254200.0,SPY,,,,,,,,,,,,,,,
2023-03-17,379.59185791015625,383.88427957586276,378.19024962323573,382.73574852805046,140553400.0,SPY,,,,,,,,,,,,,,,
2023-03-20,383.24188232421875,383.66044000734365,379.6697504771367,380.3802678130495,93055800.0,SPY,,,,,,,,,,,,,,,
2023-03-21,388.2740173339844,388.7606860233749,385.03278722846005,386.64853084170437,91524200.0,SPY,,,,,,,,,,,,,,,
2023-03-22,381.6552734375,391.7585193374494,381.61636133240864,388.0987912977617,111746600.0,SPY,,,,,,,,,,,,,,,
2023-03-23,382.6870422363281,388.643861805244,379.94222390040886,384.5558332324325,119351300.0,SPY,,,,,,,,,,,,,,,
2023-03-24,385.1982727050781,385.28586950584946,379.01757432796904,381.39251993965786,107682400.0,SPY,,,,,,,,,,,,,,,
2023-03-27,385.9185485839844,388.2837811167207,385.0133519019217,387.50509334943473,74010400.0,SPY,,,,,,,,,,,,,,,
2023-03-28,385.0522766113281,385.9185314405702,383.1931986358876,385.2177273330947,62871700.0,SPY,,,,,,,,,,,,,,,
2023-03-29,390.6489562988281,390.89229063940246,388.0501324717786,389.2668041746503,77497900.0,SPY,,,,,,,,,,,,,,,
2023-03-30,392.9363098144531,393.5689731668523,391.0480329323453,393.3158959443329,69840000.0,SPY,,,,,,,,,,,,,,,
2023-03-31,398.474609375,398.7763415903642,393.7636302558497,393.8707128150531,112062600.0,SPY,,,,,,,,,,,,,,,
2023-04-03,399.9930419921875,400.40182709214633,397.5499554566975,397.94902738068726,67391100.0,SPY,,,,,,,,,,,,,,,
2023-04-04,397.7738037109375,400.93715022422197,396.3819086701285,400.6451311852712,66601500.0,SPY,,,,,,,,,,,,,,,
2023-04-05,396.7323303222656,397.80300740342744,395.05818880551254,397.0340625400612,65200200.0,SPY,,,,,,,,,,,,,,,
2023-04-06,398.2799377441406,398.5622139105367,394.86351392490366,395.9244481388538,63743300.0,SPY,,,,,,,,,,,,,,,
2023-04-10,398.6886901855469,398.76657380626693,395.14575774413447,395.76867819040456,63681000.0,SPY,,,,,,,,,,,,,,,
2023-04-11,398.7958068847656,400.21687119365475,398.01714883428133,399.32141740598786,59297900.0,SPY,,,,,,,,,,,,,,,
2023-04-12,397.1703186035156,401.1804936873702,396.5765970407877,400.8884746417839,86420400.0,SPY,,,,,,,,,,,,,,,
2023-04-13,402.4458312988281,402.8059613979246,397.1119314502093,398.2702053766501,85814800.0,SPY,,,,,,,,,,,,,,,
2023-04-14,401.4627685546875,404.02265087888924,399.12676454421876,401.8034426133585,78161500.0,SPY,,,,,,,,,,,,,,,
2023-04-17,402.9033203125,402.9227763687658,400.12930254363295,401.3751733344069,66436400.0,SPY,,,,,,,,,,,,,,,
2023-04-18,403.1660461425781,404.6357950124813,401.7741808930647,404.49951352874814,63560000.0,SPY,,,,,,,,,,,,,,,
2023-04-19,403.09796142578125,404.0128712458677,401.1707426979144,401.229140565071,55227300.0,SPY,,,,,,,,,,,,,,,
2023-04-20,400.89825439453125,402.66973577409505,399.3311655729469,400.246105199583,75840400.0,SPY,,,,,,,,,,,,,,,
