Date,Open,High,Low,Close,Volume,Ticker
2020-02-18,311.0509157132277,312.12315781854016,309.8492519463127,311.2542724609375,57226200,SPY
2020-02-19,312.2340843772971,313.4264675089638,311.94754007042536,312.7424621582031,48814700,SPY
2020-02-20,312.18794462995936,313.01987682652265,308.43511011326365,311.4577331542969,74163400,SPY
2020-02-21,310.08961825574926,310.40389176527685,307.41825111166315,308.25018310546875,113788200,SPY
2020-02-24,298.6924451148754,308.3240909414559,296.9361694687542,298.02691650390625,161088400,SPY
2020-02-25,299.43200676234915,300.05130146436994,288.10879241650053,288.99615478515625,218913200,SPY
2020-02-26,290.41027862363364,294.0429423659753,287.19358080361235,287.93304443359375,194773800,SPY
2020-02-27,282.3500419743186,287.98854465077966,275.00152587890625,275.00152587890625,284353500,SPY
2020-02-28,266.8581225456419,275.35284611338756,263.9371921374258,273.8461608886719,384975800,SPY
2020-03-02,275.6486079271128,285.7701857016379,272.1823180329246,285.7054748535156,238703600,SPY
2020-03-03,286.0843956820024,290.09604424286687,275.05698131967097,277.52496337890625,300139100,SPY
2020-03-04,282.9601472687874,289.4120777801317,280.3812199156426,289.1902160644531,176613400,SPY
2020-03-05,281.9064524114297,285.1324040491824,277.3124614541938,279.57708740234375,186366800,SPY
2020-03-06,270.9713723296417,276.1754323026294,268.272304300244,274.9552917480469,228667200,SPY
2020-03-09,254.47184506277205,262.689275249962,252.76183154461444,253.48281860351562,309417300,SPY
2020-03-10,263.1052850690694,266.69171603059993,252.8080795501234,266.59930419921875,276444100,SPY
2020-03-11,259.46336239094256,260.6095398813289,250.38629787992912,253.60299682617188,255316300,SPY
2020-03-12,236.6320470731581,246.4855567933624,228.9414987731833,229.33897399902344,392220700,SPY
2020-03-13,243.18554334439813,250.94079933796812,229.7178650355487,248.9442138671875,329566100,SPY
2020-03-16,222.93323755946798,237.46392365697218,219.40225147248137,221.70387268066406,297240000,SPY
2020-03-17,226.5012158383682,236.78918173556997,219.13420816594996,233.67413330078125,262070500,SPY
2020-03-18,218.37620973587036,229.57925141082765,210.76886466445285,221.84249877929688,327597100,SPY
2020-03-19,221.1492813313841,228.66420186243792,214.65114474704967,222.31394958496094,289322000,SPY
2020-03-20,225.49937097985898,227.30314507971622,212.45456862343516,212.73350524902344,347158800,SPY
2020-03-23,212.16637623685284,213.55173854577703,202.93365886562637,207.29432678222656,326025200,SPY
2020-03-24,217.95882255053317,226.95909193104146,217.38236402828767,226.07579040527344,235494500,SPY
2020-03-25,227.67506097689792,238.34893794609076,222.9145953267507,229.46023559570312,299430300,SPY
2020-03-26,231.99850901310307,244.34596141660734,231.5615116558956,242.85833740234375,257632800,SPY
2020-03-27,235.48518783928947,242.49571694001102,233.42107682873987,235.62464904785156,224341200,SPY
2020-03-30,237.74454973681014,244.0019600734176,235.7269304807957,243.2767333984375,171369500,SPY
2020-03-31,242.26323542307077,244.83871326627883,238.22799761069237,239.6505584716797,194881100,SPY
2020-04-01,230.56667119343578,239.56694236471262,226.77316987535778,228.86517333984375,189554600,SPY
2020-04-02,227.97256785328346,234.93660508940417,227.41469464971027,234.14630126953125,177660400,SPY
2020-04-03,233.15141160463023,235.5316581159312,228.0004414210397,230.7618865966797,135561200,SPY
2020-04-06,239.73428180894163,248.25106326446618,230.7433180366341,246.26132202148438,188061200,SPY
2020-04-07,254.9547421258986,255.71716786676294,246.28922169483258,246.51235961914062,201427200,SPY
2020-04-08,249.14360275803455,256.6190347589459,246.62390931090724,254.78736877441406,153774500,SPY
2020-04-09,258.0880639183732,261.45388801451463,256.12624368412116,258.66455078125,189999200,SPY
2020-04-13,257.6790314843199,258.02304526223554,252.35138623892095,256.3029479980469,114839100,SPY
2020-04-14,261.24938313182474,264.89410189160674,256.16348951390273,263.862060546875,134143400,SPY
2020-04-15,258.0788023401619,264.00149091377347,256.11695360269914,258.2554626464844,121775000,SPY
2020-04-16,259.5478508998996,260.3660611134384,256.39591425298136,259.5013732910156,131798300,SPY
2020-04-17,265.3404318456314,267.1255922836456,262.56967920533435,266.511962890625,146684800,SPY
2020-04-20,262.7649235421949,266.651422716813,261.59342087796335,261.8165588378906,100109300,SPY
2020-04-21,257.29780025339164,258.51580869765877,252.91851992745163,253.86691284179688,126385700,SPY
2020-04-22,258.8040389101053,261.2679480477334,257.4651546287888,259.5013732910156,92951600,SPY
2020-04-23,260.7937802711861,264.0015301260084,259.175973409421,259.4827880859375,104709700,SPY
2020-04-24,261.01694341774123,263.7783889712508,258.9435254408236,263.0996398925781,85063200,SPY
2020-04-27,265.09862995227377,268.0274286356941,264.63374037158457,266.8930969238281,77896600,SPY
2020-04-28,270.5843442705127,270.9376649217295,265.35898948048066,265.66583251953125,105270000,SPY
2020-04-29,271.05855256949116,274.1733188347815,270.01720431503736,272.6205749511719,118745600,SPY
2020-04-30,271.2258856602544,272.7228449445646,268.3249790622534,270.082275390625,122901700,SPY
2020-05-01,265.275314984306,270.2496396361669,261.75144368939675,262.9322814941406,125180000,SPY
2020-05-04,261.0262101283875,263.9643158796331,259.5292791983489,263.6575012207031,80873200,SPY
2020-05-05,266.5119789714505,268.9386895686592,263.78770378380017,266.09356689453125,79569900,SPY
2020-05-06,267.81363587457895,268.20412728840137,263.8527670009922,264.2897644042969,73632600,SPY
2020-05-07,267.5439121418762,269.4313624114029,266.9674536912725,267.47882080078125,75250400,SPY
2020-05-08,270.6494249685885,272.37882904206623,269.50578633331116,271.9046325683594,76452400,SPY
2020-05-11,269.9520922042716,273.355087515024,269.5244017129143,271.9604187011719,79514200,SPY
2020-05-12,273.15984904420077,273.57823267464636,266.4003358546942,266.5398254394531,95870800,SPY
2020-05-13,265.97264359207634,267.0232986592604,259.37120540082725,261.8258361816406,144721100,SPY
2020-05-14,259.3619669165007,265.0893828727786,253.82046143505832,264.959228515625,121977900,SPY
2020-05-15,262.54168482356613,266.2236016223806,261.58401361359716,266.1771240234375,111146300,SPY
2020-05-18,272.47180068566763,275.911995296155,272.14640064448497,274.2848815917969,119703800,SPY
2020-05-19,273.68053054339833,275.4099063452101,271.44906599686874,271.4676513671875,95189300,SPY
2020-05-20,275.0472739526494,276.9533098533053,274.81482916600316,276.0793151855469,85861700,SPY
2020-05-21,275.94919109568605,276.7674013742696,273.0668697505342,274.1733093261719,78293900,SPY
2020-05-22,273.8850359329962,274.87059950771817,272.6298284747427,274.6939392089844,63958200,SPY
2020-05-26,280.7282149033498,280.96996656476796,274.71254260457005,278.0783386230469,88951400,SPY
2020-05-27,280.9048892618461,282.2530804607982,276.0235484288679,282.21588134765625,104817400,SPY
2020-05-28,283.25724327979765,285.29346211044543,281.01647187884606,281.6952209472656,90405200,SPY
2020-05-29,281.22100489331035,283.5454528602994,278.44097420466636,282.9504089355469,119090800,SPY
2020-06-01,282.29955760296286,284.7076823382841,281.7788835182777,284.0940246582031,55758300,SPY
2020-06-02,285.023880221019,286.49294764785225,283.67571703773916,286.4464416503906,74267200,SPY
2020-06-03,288.4547401721407,291.2254928856191,288.17581771340076,290.2585144042969,92567600,SPY
2020-06-04,289.2635879191614,291.0208841943324,287.3761373132049,289.49603271484375,75794400,SPY
2020-06-05,294.95382916574493,298.7101162370897,294.88873781993004,296.9156494140625,150524700,SPY
2020-06-08,297.7339167705026,300.6999148898166,297.1853504102166,300.5046691894531,73641200,SPY
2020-06-09,297.80827438311485,300.57902668815314,296.9342796417474,298.2638854980469,77479200,SPY
2020-06-10,298.84959561470896,299.7514824308455,295.874291296117,296.5995178222656,95000800,SPY
2020-06-11,289.58902566068906,290.2305755874608,278.94307069937685,279.50091552734375,209243600,SPY
2020-06-12,286.5950920205788,287.3761030359622,277.63203652294584,282.84808349609375,194678900,SPY
2020-06-15,277.0928622104252,286.632408472651,275.9027456462475,285.48876953125,135782700,SPY
2020-06-16,293.326796226038,293.4755643253044,286.0652218548657,290.9837341308594,137627500,SPY
2020-06-17,292.01573445868814,292.3132705864134,289.0311230595931,289.77496337890625,83398900,SPY
2020-06-18,288.240897490058,290.3700717136035,287.7760078277726,289.8865966796875,80828700,SPY
2020-06-19,293.39422421254534,293.59032911568903,286.25943707517774,288.22991943359375,135549600,SPY
2020-06-22,287.62277338539053,290.48041490706953,286.46478305619075,290.078857421875,74649400,SPY
2020-06-23,292.7591745473895,293.7023932608422,291.0034927241014,291.4143981933594,68471200,SPY
2020-06-24,289.35050004032456,289.97620596157446,282.122349797961,283.9807434082031,132813500,SPY
2020-06-25,283.4017841112006,287.29603804217845,281.3566046977302,287.02520751953125,89468000,SPY
2020-06-26,285.9138815477473,286.1286820870505,279.6196016076711,280.2079162597656,127961000,SPY
2020-06-29,281.4780296354258,284.46639939712236,279.1620195580416,284.3263244628906,79773300,SPY
2020-06-30,283.8873729872626,289.68673112616494,283.72863091230226,287.9683837890625,113394800,SPY
2020-07-01,289.0983441320461,291.26493088120566,288.63140880676883,289.9855041503906,72396500,SPY
2020-07-02,293.4595499347535,294.82302181709093,290.91010090029897,291.5824890136719,69344200,SPY
2020-07-06,295.4487758034138,296.6721445835304,294.69234254240996,296.08380126953125,61713800,SPY
2020-07-07,294.5241978626802,296.5226666933672,292.64710830484086,293.0299987792969,82910000,SPY
2020-07-08,293.8051170821588,295.3833612202514,292.0214487007318,295.27130126953125,54638600,SPY
2020-07-09,295.88767717426884,296.1304927483208,290.1350285313154,293.5903625488281,83354200,SPY
2020-07-10,293.5249177275487,296.85884319688637,292.0774294422769,296.5880126953125,57550400,SPY
2020-07-13,298.960020218058,301.36939399134485,293.35679623421123,294.01983642578125,102997500,SPY
2020-07-14,292.58161052540675,298.6144343569808,291.3675902989473,297.8299865722656,93657000,SPY
2020-07-15,301.089310622095,301.67765383012204,298.15694241049283,300.56634521484375,87196500,SPY
2020-07-16,298.64254523400535,300.0340035787868,297.9888242870818,299.576416015625,54622500,SPY
2020-07-17,300.5943385198469,301.2387116536397,298.5958413224082,300.4449157714844,62774900,SPY
2020-07-20,300.17405529226573,303.6293883169463,299.41762229758507,302.8729553222656,56308800,SPY
2020-07-21,304.86214076348176,305.31038051767416,302.51811588410635,303.5173645019531,57292200,SPY
2020-07-22,303.1531033426866,305.5625057184736,303.04104341813326,305.2449645996094,57792900,SPY
2020-07-23,304.8807391993476,305.5904899828073,300.22073397508416,301.60284423828125,75738000,SPY
2020-07-24,299.72590026894125,300.69710556151017,298.13830821459993,299.6605224609375,73766600,SPY
2020-07-27,300.36082169398406,302.02311031086447,299.5576781153274,301.8456726074219,48293000,SPY
2020-07-28,301.1079015150372,302.23790550117377,299.63239845389603,299.9312438964844,57495000,SPY
2020-07-29,300.8184741155127,304.1897627090463,300.78111130160045,303.6200866699219,48454200,SPY
2020-07-30,300.612941483763,302.956965817731,298.5024133000747,302.5367126464844,61861700,SPY
2020-07-31,304.34849488523076,305.0302308444196,300.08069839308894,304.927490234375,84986800,SPY
2020-08-03,306.60844290105194,307.8224634422945,306.05746259390503,307.04736328125,53077900,SPY
2020-08-04,306.17884093375534,308.2333679199219,306.17884093375534,308.2333679199219,41917900,SPY
2020-08-05,309.5501341792031,310.4093077965834,309.2793036857555,310.1477966308594,42697700,SPY
2020-08-06,309.5594993521016,312.3424160632494,309.23263887610466,312.22100830078125,43679400,SPY
2020-08-07,311.24045860212163,312.73465757970314,310.3252549597276,312.4451599121094,57308300,SPY
2020-08-10,312.9027755680474,313.56581591467875,310.94164101516793,313.3790588378906,44282100,SPY
2020-08-11,314.57433805448863,315.2187110909393,310.0544074723582,310.7921447753906,69601100,SPY
2020-08-12,313.25759426724863,315.90978367238915,313.2295792858359,315.1253356933594,53774400,SPY
2020-08-13,314.3502418604703,315.88180367926964,313.6218237635836,314.5556945800781,41816100,SPY
2020-08-14,314.16344488120717,315.10666340585936,313.4256790500593,314.56500244140625,47260400,SPY
2020-08-17,315.59231552246996,315.9658581604364,314.5743997217338,315.5643005371094,35481000,SPY
2020-08-18,315.9658238745859,316.6755747593398,314.3502172288338,316.2460021972656,38733900,SPY
2020-08-19,316.62894481545266,317.15191028503125,314.3596451707297,314.9293212890625,68054200,SPY
2020-08-20,313.18296572467267,316.395484253293,313.05223860405044,315.9098815917969,42207800,SPY
2020-08-21,315.57365081155143,317.2546069451687,315.2280946567905,317.0304870605469,55106600,SPY
2020-08-24,319.4958367857057,320.317647555092,317.0024179962201,320.2429504394531,48588700,SPY
2020-08-25,320.8126365881978,321.447661895895,319.6359502537484,321.3636169433594,38463400,SPY
2020-08-26,321.9613050768522,324.85628174782204,321.4103247265878,324.5854797363281,50790200,SPY
2020-08-27,325.4633760000465,326.7614418091755,323.6143012473273,325.2952575683594,58034100,SPY
2020-08-28,326.3318862490892,327.5272399954438,325.1271846728512,327.396484375,48588900,SPY
2020-08-31,327.1816829566947,328.06884323218645,325.9769814884397,326.21044921875,66099200,SPY
2020-09-01,327.0508721095224,329.3855490183013,326.1450163289373,329.2828369140625,54908700,SPY
2020-09-02,331.21599616470536,335.0261767994066,330.0579768987018,334.0456237792969,69540000,SPY
2020-09-03,332.3365684855864,332.8128516725017,319.9347664669842,322.54962158203125,148011100,SPY
2020-09-04,323.24071557662177,324.82827889102447,312.7253208905337,319.9161376953125,139156300,SPY
2020-09-08,314.44362712529994,319.981502594332,310.86691452339585,311.1750793457031,114465300,SPY
2020-09-09,315.2280261382959,319.8133344443588,314.350185448367,317.3199157714844,91462300,SPY
2020-09-10,319.21567662340465,319.8787168137778,310.838855642696,311.8100891113281,90569500,SPY
2020-09-11,313.6124630929256,314.6864086904257,309.11119951092945,311.9688415527344,84680200,SPY
2020-09-14,315.1720251068154,317.8709252096121,312.11827806442085,316.077880859375,65605700,SPY
2020-09-15,318.5619647420056,319.4024426618689,316.087213117058,317.6748046875,52920900,SPY
2020-09-16,318.926269124153,320.37375765996126,316.133975675189,316.4141540527344,82096000,SPY
2020-09-17,311.5020008977444,315.3682404233869,310.969687600826,313.6312255859375,91523300,SPY
2020-09-18,314.4459629250625,314.5584714401941,307.5076612275402,310.02044677734375,105877900,SPY
2020-09-21,305.3792542283093,306.72002819366134,301.65694545758333,306.57000732421875,99450800,SPY
2020-09-22,308.07018502505576,310.2548013272841,305.52924412379343,309.6922302246094,63612100,SPY
2020-09-23,310.2547927462648,310.5360925965994,302.0038455137566,302.5101623535156,93112200,SPY
2020-09-24,301.1788111287997,306.4106575753569,299.8473935510439,303.3165588378906,76681300,SPY
2020-09-25,302.4539265874717,309.0171901941493,301.5726003704774,308.2202453613281,71069400,SPY
2020-09-28,312.4300263154484,314.06145657990703,311.4267779652932,313.3395080566406,64584600,SPY
2020-09-29,313.1333285540787,313.8834044276581,310.92994133179354,311.6331481933594,51304000,SPY
2020-09-30,312.3081364677158,317.183714058884,312.11124661593215,313.995849609375,104081100,SPY
2020-10-01,316.6211588259477,317.6056367475899,314.1083737848858,316.01171875,88698700,SPY
2020-10-02,311.0049146889571,315.9836161569518,310.52672494578115,313.0113830566406,89431100,SPY
2020-10-05,315.09290768442173,318.7495774032879,315.046038675466,318.56207275390625,45713100,SPY
2020-10-06,318.7026895108574,320.8216950795828,313.51771270827516,314.03338623046875,90128900,SPY
2020-10-07,317.02430215447,320.3153183989159,316.9961750333017,319.4996032714844,56999600,SPY
2020-10-08,321.45926824445695,322.3968772936673,320.53101582851974,322.33123779296875,45242500,SPY
2020-10-09,324.00010185341426,325.6784296545795,323.37191996701443,325.2096252441406,59528600,SPY
2020-10-12,327.7787525033293,331.9323538308198,327.2818208390196,330.4415588378906,80388500,SPY
2020-10-13,330.3008570432474,330.47900502057865,327.30988240938336,328.2850036621094,73255500,SPY
2020-10-14,328.8663235014214,329.9726951423131,325.4815690881289,326.2222595214844,57727900,SPY
2020-10-15,322.2656064339518,326.3066992490572,321.7218057616366,325.81915283203125,60357700,SPY
2020-10-16,327.1880445003351,328.86637270354765,325.4441054102422,325.62225341796875,89501900,SPY
2020-10-19,326.89733911154633,327.53490629990034,319.762149076688,320.671630859375,68425600,SPY
2020-10-20,322.0311728863943,325.23780819420585,321.2623552675985,321.9561767578125,60051900,SPY
2020-10-21,321.9093137990524,324.1033442326765,321.03734421932603,321.3467712402344,63575000,SPY
2020-10-22,321.5623564776125,323.7001037324051,319.39648209894983,323.1094055175781,55399300,SPY
2020-10-23,324.3470870487443,324.4033413018358,321.7217931926183,324.2064514160156,49143900,SPY
2020-10-26,320.78412703620586,321.5811002978322,314.68028414064196,318.215087890625,91473000,SPY
2020-10-27,318.562028834951,318.89955432543974,316.9024426660506,317.11810302734375,65994100,SPY
2020-10-28,311.3799841606688,317.1462743349563,305.782456755137,306.2793884277344,127094300,SPY
2020-10-29,306.5137455675911,312.5988185025003,304.80729040972653,309.3922119140625,90597700,SPY
2020-10-30,307.7982700432069,309.12030211816017,302.4726579865341,306.1668395996094,120287300,SPY
2020-11-02,309.5985107421875,311.6237210512977,306.8231674332238,309.5985107421875,86068300,SPY
2020-11-03,312.8707566244415,317.14625147272767,309.68289167455185,315.06475830078125,93294200,SPY
2020-11-04,319.5933570471306,326.2316441061424,318.4026040408083,322.1061706542969,126959700,SPY
2020-11-05,327.4505441159375,330.21650199405093,327.0942481328796,328.3881530761719,82039700,SPY
2020-11-06,328.0975720105654,329.57901053187913,325.9598242343482,328.313232421875,74973000,SPY
2020-11-09,341.2615955150063,341.6460186911724,331.96988562147504,332.4386901855469,172304200,SPY
2020-11-10,331.43537823217287,333.0199396450983,328.64132187677285,331.9510803222656,85552000,SPY
2020-11-11,334.16384995628147,335.2514798562035,332.90745729953267,334.4170227050781,58649000,SPY
2020-11-12,333.39501093391186,334.463898977484,329.344561614286,331.1728820800781,67546200,SPY
2020-11-13,333.1043628177096,336.50788830791896,332.57930402945476,335.7578125,62892200,SPY
2020-11-16,338.4581186470764,340.14580345912816,337.15482835818597,339.94891357421875,74541100,SPY
2020-11-17,337.51110432174863,339.3394532708392,335.98279711230816,338.12054443359375,66111000,SPY
2020-11-18,338.3924647780704,338.94565064979196,334.01381819492605,334.05133056640625,70591300,SPY
2020-11-19,333.4137221535237,335.8327404645492,332.0541778373922,335.45770263671875,59940900,SPY
2020-11-20,335.19526896359696,335.4015441198093,333.0856483897002,333.16064453125,70417300,SPY
2020-11-23,334.98898258832287,336.43290863345084,332.72934119344353,335.1577453613281,63230600,SPY
2020-11-24,337.7361675656887,341.1115660650556,336.8735832130255,340.5583801269531,62415900,SPY
2020-11-25,340.4740331811833,340.5021603126249,338.92698372477264,340.0333557128906,45330900,SPY
2020-11-27,341.13960209100605,341.4583856678195,339.9582057783343,340.980224609375,28514100,SPY
2020-11-30,340.19271289967094,340.46462756304567,336.76108861486273,339.47076416015625,83872700,SPY
2020-12-01,342.76174788004687,344.74008924452716,342.16166435248135,343.18365478515625,74231400,SPY
2020-12-02,342.0585486314227,344.0650171671395,341.4772355847529,343.9056396484375,45927000,SPY
2020-12-03,343.80250440092175,345.21830332494636,342.6961325093224,343.8118896484375,62882000,SPY
2020-12-04,344.4025997515472,346.7747497558594,344.3088331138606,346.7747497558594,50749900,SPY
2020-12-07,345.9964942858509,346.5590654596277,344.77761392063326,346.0621337890625,48944300,SPY
2020-12-08,344.7776446751368,347.646726442409,344.730775662124,347.0747985839844,42458900,SPY
2020-12-09,347.7404777008644,347.89985522890714,343.11807157066704,343.9619140625,74098300,SPY
2020-12-10,342.57417168732303,344.90880877698595,341.69281700015034,343.8493347167969,57735400,SPY
2020-12-11,342.1334897073172,343.85868668912315,340.59582595521886,343.4461364746094,57698600,SPY
2020-12-14,345.6402333479228,346.7278347271042,341.73039079976473,341.9085388183594,69216200,SPY
2020-12-15,344.4775786002746,346.53094482421875,343.0899354409927,346.53094482421875,63865300,SPY
2020-12-16,346.7466296522117,348.0030225047015,345.85588949648036,347.0747985839844,58420500,SPY
2020-12-17,348.7342622181193,349.2218085531574,347.89977654906284,349.0155334472656,64119500,SPY
2020-12-18,349.30749164191985,349.4769737830207,345.5881373775512,347.62200927734375,136542300,SPY
2020-12-21,343.6578938643592,356.36014779397095,340.88957032108044,346.3791198730469,96386700,SPY
2020-12-22,346.7086468172202,346.82163491007543,344.6559531689443,345.7952880859375,47949000,SPY
2020-12-23,346.77451949870044,348.0362675918422,345.7764198319536,346.1059875488281,46201400,SPY
2020-12-24,346.5862551740015,347.4807921909982,345.9930676493673,347.4525451660156,26457900,SPY
2020-12-28,350.03249615445316,350.8328667521187,349.4016364229646,350.4374084472656,39000400,SPY
2020-12-29,351.9817005189604,352.1606079394834,349.17570458149606,349.7689208984375,53680500,SPY
2020-12-30,350.59742048544746,351.31304992626116,349.87239452892754,350.2678527832031,49455300,SPY
2020-12-31,350.07016865459974,352.7819976888743,349.55229700987786,352.04754638671875,78520700,SPY
2021-01-04,353.3940503814856,353.5258889790341,343.5166152971477,347.2547912597656,110210800,SPY
2021-01-05,346.6051158986123,350.7481758528555,346.55801836523364,349.646484375,66426200,SPY
2021-01-06,348.12099336690625,354.9664843720447,347.56544951908927,351.73675537109375,107997700,SPY
2021-01-07,354.1379511228153,357.71604170897524,353.9590437199544,356.9627685546875,68766800,SPY
2021-01-08,358.36575452524005,359.2131940136269,355.07955941853226,358.99664306640625,71677200,SPY
2021-01-11,355.78577572665455,358.35634130321495,355.66336236862213,356.57672119140625,51034700,SPY
2021-01-12,356.7650554144172,357.6783855056624,354.3827650203638,356.65203857421875,52547700,SPY
2021-01-13,356.5766851991233,358.6199535929383,355.7857398142084,357.6124572753906,45303600,SPY
2021-01-14,358.3657015964268,358.8741767085713,356.0211126532171,356.3600769042969,49989100,SPY
2021-01-15,354.72171902339625,355.53148617473596,351.87808000531857,353.76129150390625,107160000,SPY
2021-01-19,356.2471364819874,357.0851794407068,354.7499867017022,356.5390319824219,51233300,SPY
2021-01-20,358.85536135079406,362.3204924247387,358.4599030191362,361.4730529785156,61836100,SPY
2021-01-21,362.0379832230494,362.47114255475856,360.8704012961552,361.8025817871094,47840100,SPY
2021-01-22,359.92878697171705,361.6990103254688,359.54272517771574,360.5220031738281,52860500,SPY
2021-01-25,361.26585990712374,362.3016031552872,356.3600736788206,361.9438171386719,70402000,SPY
2021-01-26,362.9042417902327,363.31855058052645,361.1434437992461,361.37884521484375,42665300,SPY
2021-01-27,358.017296273659,358.11146258441744,350.2867220436338,352.54656982421875,123351100,SPY
2021-01-28,354.3827250744922,359.6274759807228,353.94019795959974,355.5785827636719,94198100,SPY
2021-01-29,353.69531629473863,354.674594165153,346.76508413295454,348.4599914550781,126765100,SPY
2021-02-01,351.89699674776193,355.3056058824589,348.7520361446014,354.26043701171875,75817600,SPY
2021-02-02,357.48063855333345,360.8421781777744,354.34510386252526,359.2696838378906,64450700,SPY
2021-02-03,360.1076679099475,361.29410022703365,358.2621288776656,359.5521240234375,52427100,SPY
2021-02-04,360.59733594252646,363.6858017042245,359.665155429966,363.63873291015625,47142600,SPY
2021-02-05,365.5313526328213,365.7855758328733,363.5916471450958,365.0699462890625,48669800,SPY
2021-02-08,366.53877996551637,367.7534591638764,365.6725189564614,367.7063903808594,38365200,SPY
2021-02-09,366.85899793867844,368.06428086991536,366.4447178504741,367.4616394042969,35551100,SPY
2021-02-10,369.2224892458738,369.373149633378,364.8722747229904,367.3016052246094,59154400,SPY
2021-02-11,368.39385584883775,368.81758996668185,365.4372284841901,367.8948059082031,42913300,SPY
2021-02-12,367.0850393682048,369.9569256617174,367.009694809745,369.7121276855469,50593300,SPY
2021-02-16,370.95497565752555,371.1527335452402,368.6668806899045,369.39190673828125,50972400,SPY
2021-02-17,367.62181123400404,369.7309993872385,366.595435451208,369.4767761230469,52290600,SPY
2021-02-18,366.8401862110797,368.65747843938317,365.09820980027706,367.9042053222656,59712800,SPY
2021-02-19,369.1754005191411,369.467296024321,366.8025354634472,367.2545166015625,83241000,SPY
2021-02-22,364.4579040043156,366.8684123243339,364.15658328043185,364.4296569824219,67414200,SPY
2021-02-23,362.19809635085926,366.23759334432503,357.9985424606935,364.87225341796875,107284100,SPY
2021-02-24,363.77051550359107,369.32601209247883,362.7724157657389,368.8928527832031,72433900,SPY
2021-02-25,367.61227939173733,368.99644089985026,358.5446120360921,360.00408935546875,146670500,SPY
2021-02-26,361.90622745881217,363.0643843060205,356.14360404329136,358.1492004394531,152701600,SPY
2021-03-01,363.0737518253175,368.0925264835865,358.3469013815146,366.83074951171875,105348800,SPY
2021-03-02,367.05675792641773,367.292159362356,363.4598170887539,363.9682922363281,79595300,SPY
2021-03-03,363.262090362115,364.2413396525993,359.0436862570504,359.14727783203125,119940200,SPY
2021-03-04,358.95899007219697,361.57665323526015,350.16439471520715,354.70294189453125,183433000,SPY
2021-03-05,358.24333790977084,362.2922601282463,350.88000232519676,361.2282409667969,152039600,SPY
2021-03-08,362.1980717428166,365.0417107669488,359.1472783039775,359.42974853515625,123149200,SPY
2021-03-09,363.3185360810655,367.14145261896294,362.81006099772014,364.56146240234375,113633600,SPY
